d,r,t,e,a,b,n,defect_rad
2560,73,64,40,1,4374,4375,73
2560,79,64,40,1,4374,4375,79
2584,1,1,2584,3,8189,8192,1
2584,1,1,2584,6859,11637,18496,1
2584,34,34,76,1024,2187,3211,1
2584,79,34,76,1024,2187,3211,79
2584,83,34,76,1024,2187,3211,83
2584,89,34,76,1024,2187,3211,89
2584,97,34,76,1024,2187,3211,97
2584,101,34,76,1024,2187,3211,101
2584,103,34,76,1024,2187,3211,103
2584,107,34,76,1024,2187,3211,107
2584,109,34,76,1024,2187,3211,109
2590,1,1,2590,128,2997,3125,1
2590,1,1,2590,1813,2187,4000,1
2590,1,1,2590,1,4374,4375,1
2590,1,1,2590,37,32768,32805,1
2590,1,1,2590,28,50625,50653,1
2590,5,5,518,128,6125,6253,1
2590,5,5,518,37,31213,31250,1
2590,7,7,370,128,2997,3125,1
2590,7,7,370,1369,30375,31744,1
2590,7,7,370,37,32768,32805,1
2590,37,37,70,1,4374,4375,1
2590,73,37,70,1,4374,4375,73
2590,79,37,70,1,4374,4375,79
2592,2,2,1296,512,3481,3993,1
2592,6,6,432,1,3968,3969,1
2592,24,24,108,625,2048,2673,1
2592,113,24,108,625,2048,2673,113
2592,127,24,108,625,2048,2673,127
2592,131,24,108,625,2048,2673,131
2600,2,2,1300,961,1664,2625,1
2600,2,2,1300,729,2015,2744,1
2600,2,2,1300,686,2197,2883,1
2600,2,2,1300,875,2197,3072,1
2600,2,2,1300,13,3087,3100,1
2600,2,2,1300,625,2511,3136,1
2600,2,2,1300,403,3125,3528,1
2600,2,2,1300,169,3675,3844,1
2600,2,2,1300,13,3875,3888,1
2600,2,2,1300,1,3968,3969,1
2600,2,2,1300,125,3844,3969,1
2600,2,2,1300,31,3969,4000,1
2600,2,2,1300,1,4095,4096,1
2600,2,2,1300,256,3969,4225,1
2600,2,2,1300,1,4374,4375,1
2600,2,2,1300,279,4096,4375,1
2600,2,2,1300,5,4459,4464,1
2600,2,2,1300,3,4802,4805,1
2600,2,2,1300,864,4375,5239,1
2600,2,2,1300,217,5408,5625,1
2600,2,2,1300,2401,3224,5625,1
2600,2,2,1300,1,6075,6076,1
2600,2,2,1300,961,5600,6561,1
2600,2,2,1300,2401,4160,6561,1
2600,2,2,1300,3328,3875,7203,1
2600,2,2,1300,2187,5408,7595,1
2600,2,2,1300,3125,4563,7688,1
2600,2,2,1300,189,7936,8125,1
2600,2,2,1300,4096,4185,8281,1
2600,2,2,1300,1984,6591,8575,1
2600,2,2,1300,2048,6727,8775,1
2600,2,2,1300,1183,8192,9375,1
2600,2,2,1300,9,10976,10985,1
2600,2,2,1300,243,12250,12493,1
2600,2,2,1300,343,12150,12493,1
2600,2,2,1300,7,12493,12500,1
2600,2,2,1300,31,13689,13720,1
2600,2,2,1300,3,15376,15379,1
2600,2,2,1300,1,15624,15625,1
2600,2,2,1300,4992,10633,15625,1
2600,2,2,1300,93,16807,16900,1
2600,2,2,1300,1,17576,17577,1
2600,2,2,1300,961,16875,17836,1
2600,2,2,1300,1625,16807,18432,1
2600,2,2,1300,64,19683,19747,1
2600,2,2,1300,243,21632,21875,1
2600,2,2,1300,729,23296,24025,1
2600,2,2,1300,2401,22599,25000,1
2600,2,2,1300,49,26195,26244,1
2600,2,2,1300,4536,24025,28561,1
2600,2,2,1300,216,29575,29791,1
2600,2,2,1300,125,32643,32768,1
2600,2,2,1300,5239,35721,40960,1
2600,2,2,1300,24986,59049,84035,1
2600,2,2,1300,7168,78125,85293,1
2600,2,2,1300,19773,100352,120125,1
2600,2,2,1300,28561,98415,126976,1
2600,2,2,1300,29791,125000,154791,1
2600,5,5,520,928,2197,3125,1
2600,5,5,520,169,3456,3625,1
2600,5,5,520,841,3159,4000,1
2600,5,5,520,169,4205,4374,1
2600,5,5,520,2,10933,10935,1
2600,5,5,520,16,21125,21141,1
2600,20,20,130,625,2048,2673,1
2600,20,20,130,1,4224,4225,1
2600,20,20,130,64,6591,6655,1
2600,20,20,130,1,6655,6656,1
2600,20,20,130,16,14625,14641,1
2600,20,20,130,1936,13689,15625,1
2600,65,65,40,1,4374,4375,1
2600,67,65,40,1,4374,4375,67
2600,71,65,40,1,4374,4375,71
2600,73,65,40,1,4374,4375,73
2600,79,65,40,1,4374,4375,79
2600,83,65,40,1,4374,4375,83
2640,1,1,2640,625,2048,2673,1
2640,1,1,2640,625,2642,3267,1
2640,1,1,2640,44,6561,6605,1
2640,1,1,2640,625,11264,11889,1
2640,2,2,1320,625,2048,2673,1
2640,2,2,1320,625,5324,5949,1
2640,2,2,1320,729,7271,8000,1
2640,3,3,880,625,2048,2673,1
2640,3,3,880,1,3024,3025,1
2640,3,3,880,11,3125,3136,1
2640,3,3,880,128,3645,3773,1
2640,3,3,880,648,3125,3773,1
2640,3,3,880,7,3993,4000,1
2640,3,3,880,2048,2187,4235,1
2640,3,3,880,1,4374,4375,1
2640,3,3,880,7,5625,5632,1
2640,3,3,880,1125,8192,9317,1
2640,3,3,880,1,9800,9801,1
2640,3,3,880,1331,9604,10935,1
2640,3,3,880,49,16335,16384,1
2640,3,3,880,3584,14641,18225,1
2640,4,4,660,25,2648,2673,1
2640,4,4,660,625,2048,2673,1
2640,4,4,660,331,3125,3456,1
2640,4,4,660,4,3641,3645,1
2640,4,4,660,256,8019,8275,1
2640,4,4,660,1,32768,32769,1
2640,5,5,528,625,2048,2673,1
2640,5,5,528,1,2915,2916,1
2640,5,5,528,216,2809,3025,1
2640,5,5,528,53,3072,3125,1
2640,5,5,528,125,3267,3392,1
2640,5,5,528,121,3975,4096,1
2640,5,5,528,2809,2816,5625,1
2640,5,5,528,64,6561,6625,1
2640,6,6,440,1,6655,6656,1
2640,8,8,330,625,2048,2673,1
2640,8,8,330,747,3125,3872,1
2640,8,8,330,2187,3125,5312,1
2640,8,8,330,25,8192,8217,1
2640,8,8,330,13778,15625,29403,1
2640,10,10,264,2,3969,3971,1
2640,10,10,264,847,3249,4096,1
2640,10,10,264,44,6517,6561,1
2640,10,10,264,49,14592,14641,1
2640,10,10,264,2166,14641,16807,1
2640,11,11,240,625,2048,2673,1
2640,12,12,220,625,2048,2673,1
2640,12,12,220,1331,1369,2700,1
2640,12,12,220,128,2997,3125,1
2640,12,12,220,11,4096,4107,1
2640,12,12,220,1936,4625,6561,1
2640,12,12,220,37,6875,6912,1
2640,12,12,220,1369,14256,15625,1
2640,20,20,132,1331,4096,5427,1
2640,22,22,120,375,3721,4096,1
2640,22,22,120,9,15616,15625,1
2640,24,24,110,11,3125,3136,1
2640,30,30,88,625,2048,2673,1
2640,66,66,40,1,4374,4375,1
2640,67,66,40,1,4374,4375,67
2640,71,66,40,1,4374,4375,71
2640,73,66,40,1,4374,4375,73
2640,79,66,40,1,4374,4375,79
2640,83,66,40,1,4374,4375,83
2640,97,30,88,625,2048,2673,97
2640,101,30,88,625,2048,2673,101
2640,103,30,88,625,2048,2673,103
2640,107,30,88,625,2048,2673,107
2640,109,30,88,625,2048,2673,109
2640,113,24,110,11,3125,3136,113
2640,113,30,88,625,2048,2673,113
2640,127,30,88,625,2048,2673,127
2640,131,30,88,625,2048,2673,131
2640,137,30,88,625,2048,2673,137
2660,1,1,2660,11,3125,3136,1
2660,1,1,2660,1331,1805,3136,1
2660,1,1,2660,125,3971,4096,1
2660,1,1,2660,1,6859,6860,1
2660,1,1,2660,16,6859,6875,1
2660,1,1,2660,1,10240,10241,1
2660,2,2,1330,343,2432,2775,1
2660,2,2,1330,625,2187,2812,1
2660,2,2,1330,38,3087,3125,1
2660,2,2,1330,128,2997,3125,1
2660,2,2,1330,361,2775,3136,1
2660,2,2,1330,49,3200,3249,1
2660,2,2,1330,19,3626,3645,1
2660,2,2,1330,1813,2187,4000,1
2660,2,2,1330,1,4374,4375,1
2660,2,2,1330,8,4617,4625,1
2660,2,2,1330,81,4655,4736,1
2660,2,2,1330,361,4375,4736,1
2660,2,2,1330,185,4617,4802,1
2660,2,2,1330,1805,2997,4802,1
2660,2,2,1330,1,5624,5625,1
2660,2,2,1330,1369,4256,5625,1
2660,2,2,1330,2401,3375,5776,1
2660,2,2,1330,19,6125,6144,1
2660,2,2,1330,37,6480,6517,1
2660,2,2,1330,14,6845,6859,1
2660,2,2,1330,384,6475,6859,1
2660,2,2,1330,784,6075,6859,1
2660,2,2,1330,1,6859,6860,1
2660,2,2,1330,245,6859,7104,1
2660,2,2,1330,931,6845,7776,1
2660,2,2,1330,133,8192,8325,1
2660,2,2,1330,361,8214,8575,1
2660,2,2,1330,4625,5103,9728,1
2660,2,2,1330,32,11875,11907,1
2660,2,2,1330,5832,6859,12691,1
2660,2,2,1330,4096,9261,13357,1
2660,2,2,1330,729,14896,15625,1
2660,2,2,1330,2268,13357,15625,1
2660,2,2,1330,768,16807,17575,1
2660,2,2,1330,475,19208,19683,1
2660,2,2,1330,1,19683,19684,1
2660,2,2,1330,1369,19208,20577,1
2660,2,2,1330,6327,15625,21952,1
2660,2,2,1330,21,23104,23125,1
2660,2,2,1330,37,32768,32805,1
2660,2,2,1330,11875,25088,36963,1
2660,2,2,1330,10125,37888,48013,1
2660,2,2,1330,28,50625,50653,1
2660,2,2,1330,8000,50653,58653,1
2660,5,5,532,256,4361,4617,1
2660,5,5,532,2187,7921,10108,1
2660,35,35,76,1024,2187,3211,1
2660,38,38,70,1,4374,4375,1
2660,73,38,70,1,4374,4375,73
2660,79,35,76,1024,2187,3211,79
2660,79,38,70,1,4374,4375,79
2660,83,35,76,1024,2187,3211,83
2660,83,38,70,1,4374,4375,83
2660,89,35,76,1024,2187,3211,89
2660,97,35,76,1024,2187,3211,97
2660,101,35,76,1024,2187,3211,101
2660,103,35,76,1024,2187,3211,103
2660,107,35,76,1024,2187,3211,107
2660,109,35,76,1024,2187,3211,109
2660,113,35,76,1024,2187,3211,113
2680,4,4,670,938,2187,3125,1
2680,4,4,670,125,4096,4221,1
2680,4,4,670,1,4374,4375,1
2680,4,4,670,9,4480,4489,1
2680,4,4,670,625,4802,5427,1
2680,4,4,670,5,6561,6566,1
2680,4,4,670,1,8575,8576,1
2680,67,67,40,1,4374,4375,1
2680,71,67,40,1,4374,4375,71
2680,73,67,40,1,4374,4375,73
2680,79,67,40,1,4374,4375,79
2680,83,67,40,1,4374,4375,83
2720,2,2,1360,1445,2187,3632,1
2720,5,5,544,686,2187,2873,1
2720,5,5,544,1,4913,4914,1
2720,5,5,544,1,5831,5832,1
2720,5,5,544,289,6272,6561,1
2720,5,5,544,13,9248,9261,1
2720,5,5,544,1,31212,31213,1
2720,8,8,340,2025,2888,4913,1
2720,8,8,340,512,5625,6137,1
2720,8,8,340,459,6400,6859,1
2720,8,8,340,19,15606,15625,1
2720,68,68,40,1,4374,4375,1
2720,71,68,40,1,4374,4375,71
2720,73,68,40,1,4374,4375,73
2720,79,68,40,1,4374,4375,79
2720,83,68,40,1,4374,4375,83
2720,86,68,40,1,4374,4375,43
2730,1,1,2730,683,2197,2880,1
2730,1,1,2730,875,2197,3072,1
2730,1,1,2730,13,3402,3415,1
2730,1,1,2730,256,3159,3415,1
2730,1,1,2730,343,3072,3415,1
2730,1,1,2730,1014,2401,3415,1
2730,1,1,2730,169,3415,3584,1
2730,1,1,2730,1,4095,4096,1
2730,1,1,2730,256,3969,4225,1
2730,1,1,2730,1,4374,4375,1
2730,1,1,2730,683,4725,5408,1
2730,1,1,2730,125,6147,6272,1
2730,1,1,2730,2401,4160,6561,1
2730,1,1,2730,1875,4781,6656,1
2730,1,1,2730,81,8879,8960,1
2730,1,1,2730,1183,8192,9375,1
2730,1,1,2730,7,10928,10935,1
2730,1,1,2730,9,10976,10985,1
2730,1,1,2730,2197,10928,13125,1
2730,1,1,2730,1625,16807,18432,1
2730,1,1,2730,243,21632,21875,1
2730,1,1,2730,125,28561,28686,1
2730,1,1,2730,512,32955,33467,1
2730,1,1,2730,3087,40625,43712,1
2730,1,1,2730,7168,78125,85293,1
2730,1,1,2730,57122,177147,234269,1
2730,3,3,910,875,2197,3072,1
2730,3,3,910,38,3087,3125,1
2730,3,3,910,784,2375,3159,1
2730,3,3,910,1444,1715,3159,1
2730,3,3,910,75,3136,3211,1
2730,3,3,910,810,2401,3211,1
2730,3,3,910,1024,2187,3211,1
2730,3,3,910,49,3200,3249,1
2730,3,3,910,64,3185,3249,1
2730,3,3,910,1,3249,3250,1
2730,3,3,910,3,3325,3328,1
2730,3,3,910,245,3211,3456,1
2730,3,3,910,169,3800,3969,1
2730,3,3,910,931,3125,4056,1
2730,3,3,910,1,4095,4096,1
2730,3,3,910,256,3969,4225,1
2730,3,3,910,1824,2401,4225,1
2730,3,3,910,1,4374,4375,1
2730,3,3,910,1216,3159,4375,1
2730,3,3,910,19,4375,4394,1
2730,3,3,910,392,4225,4617,1
2730,3,3,910,1568,3125,4693,1
2730,3,3,910,32,4693,4725,1
2730,3,3,910,405,4459,4864,1
2730,3,3,910,7,5408,5415,1
2730,3,3,910,2401,3375,5776,1
2730,3,3,910,19,6125,6144,1
2730,3,3,910,1,6174,6175,1
2730,3,3,910,343,5832,6175,1
2730,3,3,910,117,6400,6517,1
2730,3,3,910,2197,4320,6517,1
2730,3,3,910,2401,4160,6561,1
2730,3,3,910,95,6561,6656,1
2730,3,3,910,243,6517,6760,1
2730,3,3,910,784,6075,6859,1
2730,3,3,910,2400,4459,6859,1
2730,3,3,910,1,6859,6860,1
2730,3,3,910,512,6859,7371,1
2730,3,3,910,1183,8192,9375,1
2730,3,3,910,125,9261,9386,1
2730,3,3,910,3125,6859,9984,1
2730,3,3,910,9,10976,10985,1
2730,3,3,910,2793,8192,10985,1
2730,3,3,910,567,10985,11552,1
2730,3,3,910,3087,8788,11875,1
2730,3,3,910,32,11875,11907,1
2730,3,3,910,1,12635,12636,1
2730,3,3,910,6859,8450,15309,1
2730,3,3,910,19,15360,15379,1
2730,3,3,910,64,15561,15625,1
2730,3,3,910,729,14896,15625,1
2730,3,3,910,4000,13689,17689,1
2730,3,3,910,1625,16807,18432,1
2730,3,3,910,475,19208,19683,1
2730,3,3,910,7,20000,20007,1
2730,3,3,910,3200,16807,20007,1
2730,3,3,910,243,21632,21875,1
2730,3,3,910,13,21875,21888,1
2730,3,3,910,361,21609,21970,1
2730,3,3,910,1125,27436,28561,1
2730,3,3,910,9747,31213,40960,1
2730,3,3,910,2197,41553,43750,1
2730,3,3,910,13,48000,48013,1
2730,3,3,910,6912,48013,54925,1
2730,3,3,910,56,59319,59375,1
2730,3,3,910,4,60021,60025,1
2730,3,3,910,1960,59049,61009,1
2730,3,3,910,7168,78125,85293,1
2730,3,3,910,324,117325,117649,1
2730,5,5,546,2187,2197,4384,1
2730,5,5,546,729,16807,17536,1
2730,7,7,390,875,2197,3072,1
2730,7,7,390,1,4095,4096,1
2730,7,7,390,256,3969,4225,1
2730,7,7,390,1,4374,4375,1
2730,7,7,390,2401,4160,6561,1
2730,7,7,390,1183,8192,9375,1
2730,7,7,390,9,10976,10985,1
2730,7,7,390,1625,16807,18432,1
2730,7,7,390,243,21632,21875,1
2730,13,13,210,9,2800,2809,1
2730,13,13,210,784,2025,2809,1
2730,13,13,210,53,3072,3125,1
2730,13,13,210,1,4374,4375,1
2730,13,13,210,7,5618,5625,1
2730,13,13,210,625,5936,6561,1
2730,13,13,210,64,6561,6625,1
2730,13,13,210,2809,12500,15309,1
2730,13,13,210,20,19663,19683,1
2730,21,21,130,1,4224,4225,1
2730,21,21,130,64,6591,6655,1
2730,21,21,130,1,6655,6656,1
2730,21,21,130,16,14625,14641,1
2730,21,21,130,1936,13689,15625,1
2730,39,39,70,1,4374,4375,1
2730,73,39,70,1,4374,4375,73
2730,79,39,70,1,4374,4375,79
2730,83,39,70,1,4374,4375,83
2736,2,2,1368,9,6850,6859,1
2736,2,2,1368,19,18750,18769,1
2736,12,12,228,243,2645,2888,1
2736,36,36,76,1024,2187,3211,1
2736,79,36,76,1024,2187,3211,79
2736,83,36,76,1024,2187,3211,83
2736,89,36,76,1024,2187,3211,89
2736,97,36,76,1024,2187,3211,97
2736,101,36,76,1024,2187,3211,101
2736,103,36,76,1024,2187,3211,103
2736,107,36,76,1024,2187,3211,107
2736,109,36,76,1024,2187,3211,109
2736,113,36,76,1024,2187,3211,113
2750,5,5,550,81,2944,3025,1
2750,5,5,550,256,5819,6075,1
2750,5,5,550,121,12167,12288,1
2750,5,5,550,759,15625,16384,1
2750,5,5,550,9,64000,64009,1
2750,5,5,550,1,71874,71875,1
2750,11,11,250,1,4374,4375,1
2750,25,25,110,11,3125,3136,1
2750,113,25,110,11,3125,3136,113
2760,2,2,1380,1,3455,3456,1
2760,2,2,1380,15893,16875,32768,1
2760,4,4,690,575,4096,4671,1
2760,6,6,460,735,2048,2783,1
2760,6,6,460,1215,1568,2783,1
2760,6,6,460,1,3024,3025,1
2760,6,6,460,81,2944,3025,1
2760,6,6,460,704,2401,3105,1
2760,6,6,460,11,3125,3136,1
2760,6,6,460,49,3125,3174,1
2760,6,6,460,392,2875,3267,1
2760,6,6,460,256,3125,3381,1
2760,6,6,460,23,3750,3773,1
2760,6,6,460,128,3645,3773,1
2760,6,6,460,648,3125,3773,1
2760,6,6,460,1725,2048,3773,1
2760,6,6,460,115,3773,3888,1
2760,6,6,460,7,3993,4000,1
2760,6,6,460,297,3703,4000,1
2760,6,6,460,32,3993,4025,1
2760,6,6,460,3,4232,4235,1
2760,6,6,460,2048,2187,4235,1
2760,6,6,460,1,4374,4375,1
2760,6,6,460,1331,3430,4761,1
2760,6,6,460,1127,3993,5120,1
2760,6,6,460,2401,2783,5184,1
2760,6,6,460,2464,3125,5589,1
2760,6,6,460,11,5589,5600,1
2760,6,6,460,7,5625,5632,1
2760,6,6,460,529,5103,5632,1
2760,6,6,460,3,5632,5635,1
2760,6,6,460,529,5400,5929,1
2760,6,6,460,256,5819,6075,1
2760,6,6,460,121,6440,6561,1
2760,6,6,460,161,6400,6561,1
2760,6,6,460,1331,6075,7406,1
2760,6,6,460,1,8624,8625,1
2760,6,6,460,2,9315,9317,1
2760,6,6,460,1125,8192,9317,1
2760,6,6,460,529,9075,9604,1
2760,6,6,460,1,9800,9801,1
2760,6,6,460,1331,9604,10935,1
2760,6,6,460,3375,7889,11264,1
2760,6,6,460,2401,9375,11776,1
2760,6,6,460,162,12005,12167,1
2760,6,6,460,1232,10935,12167,1
2760,6,6,460,5292,6875,12167,1
2760,6,6,460,121,12167,12288,1
2760,6,6,460,529,14112,14641,1
2760,6,6,460,1600,13041,14641,1
2760,6,6,460,5625,9016,14641,1
2760,6,6,460,184,15125,15309,1
2760,6,6,460,567,15625,16192,1
2760,6,6,460,49,16335,16384,1
2760,6,6,460,759,15625,16384,1
2760,6,6,460,8192,8575,16767,1
2760,6,6,460,40,16767,16807,1
2760,6,6,460,121,16807,16928,1
2760,6,6,460,3584,14641,18225,1
2760,6,6,460,1,25920,25921,1
2760,6,6,460,6561,19360,25921,1
2760,6,6,460,2783,25000,27783,1
2760,6,6,460,12288,16807,29095,1
2760,6,6,460,5,30613,30618,1
2760,6,6,460,12,30613,30625,1
2760,6,6,460,5589,26411,32000,1
2760,6,6,460,4096,31625,35721,1
2760,6,6,460,625,45927,46552,1
2760,6,6,460,125,50176,50301,1
2760,6,6,460,21875,30613,52488,1
2760,6,6,460,9,64000,64009,1
2760,6,6,460,15625,48384,64009,1
2760,20,20,138,49,3125,3174,1
2760,20,20,138,256,3125,3381,1
2760,20,20,138,1,4374,4375,1
2760,20,20,138,161,6400,6561,1
2760,20,20,138,2401,9375,11776,1
2760,20,20,138,162,12005,12167,1
2760,20,20,138,8192,8575,16767,1
2760,20,20,138,40,16767,16807,1
2760,23,23,120,375,3721,4096,1
2760,23,23,120,9,15616,15625,1
2760,69,69,40,1,4374,4375,1
2760,71,69,40,1,4374,4375,71
2760,73,69,40,1,4374,4375,73
2760,79,69,40,1,4374,4375,79
2760,83,69,40,1,4374,4375,83
2800,1,1,2800,144,3125,3269,1
2800,1,1,2800,1,4374,4375,1
2800,1,1,2800,5,16807,16812,1
2800,1,1,2800,3200,19683,22883,1
2800,4,4,700,875,2197,3072,1
2800,4,4,700,1,4095,4096,1
2800,4,4,700,256,3969,4225,1
2800,4,4,700,1,4374,4375,1
2800,4,4,700,2401,4160,6561,1
2800,4,4,700,1183,8192,9375,1
2800,4,4,700,9,10976,10985,1
2800,4,4,700,1625,16807,18432,1
2800,4,4,700,243,21632,21875,1
2800,4,4,700,7168,78125,85293,1
2800,8,8,350,11,3125,3136,1
2800,10,10,280,1,4374,4375,1
2800,10,10,280,686,5875,6561,1
2800,10,10,280,27,12005,12032,1
2800,10,10,280,125,11907,12032,1
2800,10,10,280,162,15463,15625,1
2800,10,10,280,2209,14175,16384,1
2800,10,10,280,423,16384,16807,1
2800,10,10,280,6561,24064,30625,1
2800,40,40,70,1,4374,4375,1
2800,70,70,40,1,4374,4375,1
2800,71,70,40,1,4374,4375,71
2800,73,40,70,1,4374,4375,73
2800,73,70,40,1,4374,4375,73
2800,79,40,70,1,4374,4375,79
2800,79,70,40,1,4374,4375,79
2800,83,40,70,1,4374,4375,83
2800,83,70,40,1,4374,4375,83
2800,86,70,40,1,4374,4375,43
2800,89,40,70,1,4374,4375,89
2800,89,70,40,1,4374,4375,89
2812,1,1,2812,608,2479,3087,1
2812,1,1,2812,128,4489,4617,1
2812,1,1,2812,432,4489,4921,1
2812,1,1,2812,49,5427,5476,1
2812,1,1,2812,999,4489,5488,1
2812,1,1,2812,2072,4489,6561,1
2812,1,1,2812,134,6859,6993,1
2812,1,1,2812,5832,6859,12691,1
2812,1,1,2812,4096,9261,13357,1
2812,1,1,2812,67,16317,16384,1
2812,1,1,2812,1,19683,19684,1
2812,1,1,2812,1369,19208,20577,1
2812,1,1,2812,12544,13467,26011,1
2812,1,1,2812,1,50652,50653,1
2812,19,19,148,128,2997,3125,1
2812,37,37,76,1024,2187,3211,1
2812,79,37,76,1024,2187,3211,79
2812,83,37,76,1024,2187,3211,83
2812,89,37,76,1024,2187,3211,89
2812,97,37,76,1024,2187,3211,97
2812,101,37,76,1024,2187,3211,101
2812,103,37,76,1024,2187,3211,103
2812,107,37,76,1024,2187,3211,107
2812,109,37,76,1024,2187,3211,109
2812,113,37,76,1024,2187,3211,113
2840,2,2,1420,15,5041,5056,1
2840,2,2,1420,79,5041,5120,1
2840,2,2,1420,16,5609,5625,1
2840,2,2,1420,1200,5041,6241,1
2840,2,2,1420,9,6241,6250,1
2840,2,2,1420,1,6399,6400,1
2840,2,2,1420,320,6241,6561,1
2840,5,5,568,25,5751,5776,1
2840,5,5,568,1520,5041,6561,1
2840,71,71,40,1,4374,4375,1
2840,73,71,40,1,4374,4375,73
2840,79,71,40,1,4374,4375,79
2840,83,71,40,1,4374,4375,83
2840,89,71,40,1,4374,4375,89
2860,1,1,2860,1,2915,2916,1
2860,1,1,2860,216,2809,3025,1
2860,1,1,2860,53,3072,3125,1
2860,1,1,2860,125,3267,3392,1
2860,1,1,2860,11,3445,3456,1
2860,1,1,2860,121,3975,4096,1
2860,1,1,2860,1287,2809,4096,1
2860,1,1,2860,1,4224,4225,1
2860,1,1,2860,1625,3993,5618,1
2860,1,1,2860,2809,2816,5625,1
2860,1,1,2860,2187,3445,5632,1
2860,1,1,2860,13,6400,6413,1
2860,1,1,2860,338,6075,6413,1
2860,1,1,2860,64,6561,6625,1
2860,1,1,2860,64,6591,6655,1
2860,1,1,2860,1,6655,6656,1
2860,1,1,2860,243,6413,6656,1
2860,1,1,2860,106,8019,8125,1
2860,1,1,2860,583,8192,8775,1
2860,1,1,2860,3125,5832,8957,1
2860,1,1,2860,1573,8427,10000,1
2860,1,1,2860,121,12879,13000,1
2860,1,1,2860,53,13312,13365,1
2860,1,1,2860,121,13568,13689,1
2860,1,1,2860,16,14625,14641,1
2860,1,1,2860,1936,13689,15625,1
2860,1,1,2860,6625,13824,20449,1
2860,1,1,2860,169,21296,21465,1
2860,1,1,2860,6561,22000,28561,1
2860,1,1,2860,351,30899,31250,1
2860,1,1,2860,507,32768,33275,1
2860,1,1,2860,6075,36517,42592,1
2860,1,1,2860,121,255879,256000,1
2860,1,1,2860,3125,278091,281216,1
2860,2,2,1430,1,6655,6656,1
2860,2,2,1430,1,30250,30251,1
2860,2,2,1430,14641,128164,142805,1
2860,13,13,220,128,2997,3125,1
2860,13,13,220,11,4096,4107,1
2860,13,13,220,1936,4625,6561,1
2860,13,13,220,37,6875,6912,1
2860,13,13,220,1369,14256,15625,1
2860,22,22,130,1,4224,4225,1
2860,22,22,130,64,6591,6655,1
2860,22,22,130,1,6655,6656,1
2860,22,22,130,16,14625,14641,1
2860,22,22,130,1936,13689,15625,1
2860,26,26,110,11,3125,3136,1
2860,113,26,110,11,3125,3136,113
2860,127,26,110,11,3125,3136,127
2870,41,41,70,1,4374,4375,1
2870,73,41,70,1,4374,4375,73
2870,79,41,70,1,4374,4375,79
2870,83,41,70,1,4374,4375,83
2870,89,41,70,1,4374,4375,89
2880,1,1,2880,243,2882,3125,1
2880,1,1,2880,8,3267,3275,1
2880,1,1,2880,1331,1944,3275,1
2880,1,1,2880,512,3025,3537,1
2880,1,1,2880,11,6550,6561,1
2880,1,1,2880,1441,5120,6561,1
2880,1,1,2880,9,16375,16384,1
2880,1,1,2880,1024,15851,16875,1
2880,1,1,2880,1536,15625,17161,1
2880,2,2,1440,515,2401,2916,1
2880,2,2,1440,512,2575,3087,1
2880,2,2,1440,721,3375,4096,1
2880,2,2,1440,1,4374,4375,1
2880,2,2,1440,103,5000,5103,1
2880,2,2,1440,343,8000,8343,1
2880,2,2,1440,25,10584,10609,1
2880,3,3,960,800,2197,2997,1
2880,3,3,960,128,2997,3125,1
2880,3,3,960,3,6250,6253,1
2880,3,3,960,5,9472,9477,1
2880,3,3,960,1,13689,13690,1
2880,3,3,960,37,32768,32805,1
2880,16,16,180,875,2197,3072,1
2880,16,16,180,1,4095,4096,1
2880,16,16,180,256,3969,4225,1
2880,16,16,180,1,4374,4375,1
2880,16,16,180,2401,4160,6561,1
2880,16,16,180,1183,8192,9375,1
2880,16,16,180,9,10976,10985,1
2880,16,16,180,1625,16807,18432,1
2880,16,16,180,243,21632,21875,1
2880,24,24,120,375,3721,4096,1
2880,24,24,120,9,15616,15625,1
2880,72,72,40,1,4374,4375,1
2880,73,72,40,1,4374,4375,73
2880,79,72,40,1,4374,4375,79
2880,83,72,40,1,4374,4375,83
2880,86,72,40,1,4374,4375,43
2880,89,72,40,1,4374,4375,89
2888,38,38,76,1024,2187,3211,1
2888,79,38,76,1024,2187,3211,79
2888,83,38,76,1024,2187,3211,83
2888,89,38,76,1024,2187,3211,89
2888,97,38,76,1024,2187,3211,97
2888,101,38,76,1024,2187,3211,101
2888,103,38,76,1024,2187,3211,103
2888,107,38,76,1024,2187,3211,107
2888,109,38,76,1024,2187,3211,109
2888,113,38,76,1024,2187,3211,113
2920,1,1,2920,487,5913,6400,1
2920,1,1,2920,73,15552,15625,1
2920,2,2,1460,73,12427,12500,1
2920,4,4,730,375,3721,4096,1
2920,4,4,730,9,15616,15625,1
2920,4,4,730,73,15552,15625,1
2920,4,4,730,2187,15625,17812,1
2920,73,73,40,1,4374,4375,1
2920,79,73,40,1,4374,4375,79
2920,83,73,40,1,4374,4375,83
2920,89,73,40,1,4374,4375,89
2940,1,1,2940,1471,2625,4096,1
2940,1,1,2940,1,4374,4375,1
2940,2,2,1470,49,3125,3174,1
2940,2,2,1470,256,3125,3381,1
2940,2,2,1470,1,4374,4375,1
2940,2,2,1470,161,6400,6561,1
2940,2,2,1470,2401,9375,11776,1
2940,2,2,1470,162,12005,12167,1
2940,2,2,1470,8192,8575,16767,1
2940,2,2,1470,40,16767,16807,1
2940,2,2,1470,1,25920,25921,1
